SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalRevenue,TotalRevenueLog,ServiceCount,ContractRiskScore,AvgMonthlySpend,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,gender_Male,TenureSegment_New,TenureSegment_Regular,SpendTier_Low,SpendTier_Medium
0,1,0,-0.5567682981358573,1,1,-1.3864203295373962,-0.8943563417387872,0,-0.8943563417387872,-0.8177837751595776,2,3,-0.4308596595886362,False,True,False,False,False,False,False,True,False,True,True,False
0,1,1,1.8586997408009813,1,1,-0.3342464610270367,1.2601275012058493,0,1.2601275012058493,1.0880632707052715,3,3,-0.1362112172088322,False,False,True,False,False,False,False,True,False,False,True,False
0,1,0,0.16787211354519438,1,1,-1.658909318335509,-0.6862304185731235,0,-0.6862304185731235,-0.4173859347436265,1,1,-0.4996088078510104,False,True,False,True,False,False,True,True,False,True,True,False
1,1,1,0.5060376389963518,1,1,-1.6310497998729567,-0.5654965115138687,0,-0.5654965115138687,-0.23701183811510618,2,3,-0.5047431544388593,False,True,False,False,False,False,False,True,False,True,True,False
0,0,1,-0.5084589373571204,1,0,0.5248189644415227,-0.27894915371535706,0,-0.27894915371535706,0.10222146421482582,4,3,0.09341728785833296,True,False,False,False,True,False,False,False,False,True,False,True
0,0,0,-0.8949338235870146,1,1,0.12677132394231913,-0.7393160217468615,0,-0.7393160217468615,-0.5068256287980054,5,3,-0.009986559187486845,False,False,False,True,False,False,False,True,False,True,False,True
1,1,0,-0.8466244628082779,1,1,0.46566519236350107,-0.623146464603061,0,-0.623146464603061,-0.31955959224708597,6,2,0.08307526498260707,False,False,True,False,False,True,False,True,False,True,False,True
0,0,1,-1.3780274313743823,0,1,-0.8391525285058926,-1.2271216953902089,1,-1.2271216953902089,-2.1053090184169116,2,3,-0.24819682953489833,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0,1.2306780506774033,1,0,-1.277272079122466,0.025802897625856292,1,0.025802897625856292,0.37745368326161216,1,3,-0.39705352131593624,False,True,False,True,False,False,False,True,False,False,True,False
0,1,0,1.2306780506774033,1,1,0.783950649867179,1.6959544001768965,0,1.6959544001768965,1.260452214256717,2,3,0.17838472075725575,True,False,True,False,False,False,False,False,False,False,False,False
0,0,0,1.8586997408009813,1,1,0.802650874588618,2.3788043382212902,0,2.3788043382212902,1.4867048019835873,2,1,0.17962869696344036,True,False,False,True,False,False,True,False,False,False,False,False
1,1,0,1.8586997408009813,1,1,0.900350007827157,2.4954640622728705,1,2.4954640622728705,1.5212016395300767,4,3,0.21256564176522455,True,False,False,True,False,False,False,False,False,False,False,False
0,1,0,-1.2814087098169087,1,1,0.9194318697878091,-1.0061407497721278,0,-1.0061407497721278,-1.1107923864423834,3,3,0.21230459174381858,True,False,True,False,False,False,False,True,True,False,False,False
0,1,0,-0.12198405112722627,1,1,0.09242397241314504,-0.07464442418561085,0,-0.07464442418561085,0.29392846665074196,4,2,-0.024459356702921396,False,False,False,False,True,True,False,True,False,True,False,True
0,0,0,0.36110955666014144,1,1,1.0240004733321828,0.8903677225468356,0,0.8903677225468356,0.9178568916827665,4,3,0.24472203932933315,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,-0.8949338235870146,1,1,1.0968931860218742,-0.5401975743381398,0,-0.5401975743381398,-0.20260782335259642,6,1,0.25985889219046987,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0.022944031208984056,1,0,0.1130323833306496,0.08572448444895268,0,0.08572448444895268,0.4244901674324787,3,3,-0.004286445186837455,False,False,False,True,False,False,False,False,False,True,False,True
0,0,0,-0.31522149424217333,1,0,1.2361907783346346,0.19875802750534505,1,0.19875802750534505,0.5082155527672236,3,1,0.3084985484915921,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0.16787211354519438,1,0,0.14585318590297128,0.22300284229875197,0,0.22300284229875197,0.5253934217568292,4,3,-7.089621400788046e-05,False,False,True,False,False,False,False,True,False,True,False,True
0,1,1,0.1195627527664576,1,1,0.8190612758747791,0.5083010650742121,0,0.5083010650742121,0.7100543072902424,6,2,0.1855393116174878,False,False,False,True,False,True,False,True,False,True,False,False
1,1,1,-0.605077658914594,1,0,-0.16899753644778914,-0.5761905830825258,0,-0.5761905830825258,-0.2518757583357169,2,3,-0.10136869228336513,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,1.2306780506774033,1,1,-1.5257179218501569,-0.18526929759839728,0,-0.18526929759839728,0.19417744010250504,1,3,-0.46977687173346055,False,True,True,False,False,False,False,True,False,False,True,False
1,1,0,-0.8949338235870146,1,1,0.03212528861748432,-0.7580161528092545,0,-0.7580161528092545,-0.5400978932485445,6,3,-0.03532898914828499,False,False,False,False,True,False,False,False,False,True,False,True
0,0,0,-0.605077658914594,1,0,-0.14838912553028513,-0.5672779783399929,0,-0.5672779783399929,-0.2394744014138866,2,1,-0.09274128668993029,False,False,False,True,False,False,True,True,False,True,False,True
1,0,0,-0.2186027726846998,1,1,1.1942106820212002,0.2905984400651528,1,0.2905984400651528,0.5719511384673928,5,3,0.29073817463269264,True,False,True,False,False,False,False,False,False,True,False,False
1,0,0,1.4722248545710872,1,0,0.8850845182586351,2.0649235870491687,0,2.0649235870491687,1.38829258476844,3,3,0.2126975219826754,True,False,False,True,False,False,False,False,False,False,False,False
0,1,1,1.8586997408009813,1,0,-0.33691792170152823,1.2598481587745336,0,1.2598481587745336,1.087943896267052,3,1,-0.13629008492702582,False,False,True,False,False,False,True,True,False,False,True,False
0,1,0,0.3128001958814047,1,1,-1.0799656264493227,-0.3164232044069054,0,-0.3164232044069054,0.0632334208165525,1,1,-0.3403890255066474,False,True,False,False,True,False,True,True,False,True,True,False
0,1,1,0.07125339198772082,1,1,1.0556763641868658,0.5819157016436719,1,0.5819157016436719,0.7531778668508214,6,2,0.25880993028035165,True,False,False,True,False,True,False,False,False,True,False,False
0,1,1,0.8442031644475092,1,1,0.6484694299465489,1.189490760366449,0,1.189490760366449,1.0574683370403244,2,1,0.14292640946930224,True,False,False,True,False,False,True,False,False,False,False,False
1,1,0,0.5060376389963518,1,0,0.9263013400936442,1.009277997884673,0,1.009277997884673,0.9754388879255647,3,2,0.22280302331241145,True,False,False,True,False,True,False,False,False,True,False,False
0,1,0,-1.5229555137105926,0,0,0.24622377981600138,-1.2959611575677494,0,-1.2959611575677494,-2.759848239444817,2,3,0.003563212412184548,True,False,False,True,False,False,False,True,True,False,False,True
0,1,0,-0.9915525451444882,0,0,-0.8990695750623404,-0.9996526265089356,0,-0.9996526265089356,-1.0915415991463089,2,1,-0.2828413004989986,False,False,False,True,False,False,True,True,False,True,True,False
0,0,0,0.1195627527664576,1,1,1.328165352984978,0.762813643673957,1,0.762813643673957,0.8526413218807455,5,3,0.3292541510078695,True,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.3297180705956455,1,1,1.5353943738776605,-1.0039692576645443,0,-1.0039692576645443,-1.1043128032741292,7,3,0.402127922618648,True,False,False,True,False,False,False,False,True,False,False,False
0,0,0,-1.4263367921531191,1,1,-0.5036933952376282,-1.2302260858061471,0,-1.2302260858061471,-2.1279380094239593,2,2,-0.10539923658780834,False,False,True,False,False,True,False,True,True,False,True,False
0,1,0,-0.798315102029541,0,0,-0.6697055942953016,-0.83731250901943,0,-0.83731250901943,-0.6932061049283718,3,1,-0.22981520660972168,False,False,False,False,True,False,True,True,False,True,True,False
0,0,0,-0.8466244628082779,1,1,0.6446530575544182,-0.574361680749197,0,-0.574361680749197,-0.2493198248409905,4,3,0.14505636306175737,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,-0.31522149424217333,1,1,0.4049848713286271,-0.13000166109325265,0,-0.13000166109325265,0.2451131709377999,3,1,0.06097891125704035,True,False,False,False,False,False,True,True,False,True,False,True
0,1,0,-0.12198405112722627,1,1,1.034686316030148,0.3442690811610794,1,0.3442690811610794,0.6075980753240958,5,1,0.2502399299075532,True,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0.1195627527664576,1,1,0.4748244861046139,0.3441742101466705,1,0.3441742101466705,0.6075360459748641,3,3,0.09286230238937201,True,False,False,False,True,False,False,False,False,True,False,True
1,0,0,0.3128001958814047,1,1,0.1931762035653884,0.38198558000056193,0,0.38198558000056193,0.6319922368067238,4,3,0.014542491626810154,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,-0.6533870196933308,1,1,0.9766774556697656,-0.2917725524963047,0,-0.2917725524963047,0.08903086542271929,4,3,0.22677016423291707,True,False,False,True,False,False,False,False,False,True,False,False
0,1,0,0.16787211354519438,1,1,0.10425472682874946,0.20693274658025257,0,0.20693274658025257,0.5140367166473094,4,2,-0.008899897968000137,False,False,False,False,True,True,False,False,False,True,False,True
0,0,0,1.4239154937923504,1,0,0.7144926723304049,1.8456081547951562,0,1.8456081547951562,1.3140596199366896,4,1,0.15931568902742926,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,-1.2814087098169087,0,0,0.5122249355474923,-1.0444686395933571,1,-1.0444686395933571,-1.2317377642117004,4,3,0.10100034548339593,True,False,False,True,False,False,False,True,True,False,False,True
1,0,0,0.6509657213325621,1,1,-1.4932787565170482,-0.40782615617804957,0,-0.40782615617804957,-0.037918417795976746,1,3,-0.4606607253627804,False,True,False,False,True,False,False,False,False,True,True,False
0,1,0,0.36110955666014144,1,0,0.9243931538975785,0.8462158065632767,0,0.8462158065632767,0.8957064547685284,4,2,0.22283129334585836,True,False,True,False,False,True,False,False,False,True,False,False
0,0,0,1.8586997408009813,1,0,0.7522747590124965,2.35137080322136,0,2.35137080322136,1.478437272608381,3,3,0.17188329180877834,True,False,False,True,False,False,False,False,False,False,False,False
0,1,0,1.8586997408009813,1,1,-1.6367743584611523,-0.03783974120683687,0,-0.03783974120683687,0.32525415250122675,2,1,-0.5026708138299297,False,True,False,True,False,False,True,True,False,False,True,False
0,0,0,-1.3297180705956455,1,1,0.7221254171146659,-1.0677173087354697,0,-1.0677173087354697,-1.3119523865914808,3,1,0.18614942038087143,True,False,True,False,False,False,True,True,True,False,False,False
0,1,0,0.7475844428900357,1,1,1.5353943738776605,1.6935615423690253,0,1.6935615423690253,1.2595740667824182,7,3,0.39389774065015387,True,False,False,True,False,False,False,True,False,False,False,False
0,0,1,0.2644908351026679,1,0,1.5353943738776605,1.0675762362389938,0,1.0675762362389938,1.0026323567460884,6,3,0.3948945280641016,True,False,False,False,True,False,False,False,False,True,False,False
0,0,0,-0.025365329569752716,1,1,0.7091497509814223,0.3222168409229025,0,0.3222168409229025,0.5930873005518473,5,2,0.16800524570680145,False,False,False,True,False,True,False,True,False,True,False,False
1,0,1,0.36110955666014144,1,0,0.9503444861640657,0.8386103135748235,1,0.8386103135748235,0.8918466415986538,4,3,0.2190604509853293,True,False,False,True,False,False,False,False,False,True,False,False
0,1,1,-1.4263367921531191,1,0,0.8915723513252568,-1.1711372556650852,1,-1.1711372556650852,-1.7599006660400083,3,3,0.1948903444689567,True,False,False,False,False,False,False,True,True,False,False,False
0,1,0,1.8103903800222447,1,1,-0.09152517688754139,1.488418785545333,0,1.488418785545333,1.1816322345027213,3,1,-0.06033812492842923,False,False,False,False,False,False,True,False,False,False,False,True
1,1,0,-0.5567682981358573,1,1,-1.385275417819757,-0.8805631503661032,0,-0.8805631503661032,-0.7863779046401312,1,3,-0.4181147445518533,False,True,False,False,True,False,False,True,False,True,True,False
0,0,1,0.9891312467837194,1,0,0.9522526723601308,1.5582069578669637,0,1.5582069578669637,1.2087553641323607,4,3,0.22475988065873756,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,-0.9915525451444882,1,0,0.1668432340596885,-0.8132574362548409,0,-0.8132574362548409,-0.644529154575098,3,1,0.008623566673284006,False,False,False,True,False,False,True,True,False,True,False,True
0,1,0,-0.7500057412508043,1,1,0.8999683705879438,-0.4005474411281159,0,-0.4005474411281159,-0.02952302471408938,3,2,0.22717849068333779,True,False,True,False,False,True,False,True,False,True,False,False
0,1,1,1.8586997408009813,1,1,0.8904274396076177,2.480453359548605,0,2.480453359548605,1.5168215071520317,4,3,0.2083276179649407,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1.6171529369072974,1,1,0.9965225921088436,2.3025912899794068,0,2.3025912899794068,1.4635856809393852,3,3,0.23576825349571906,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-0.5567682981358573,1,0,-0.3411159313328717,-0.573739748543627,1,-0.573739748543627,-0.24845197601731203,2,3,-0.13460978316427905,False,False,False,True,False,False,False,True,False,True,True,False
0,0,0,1.4722248545710872,1,1,-0.33195663759175886,0.9777808211008905,0,0.9777808211008905,0.960469909895743,3,2,-0.13260636725932826,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,-1.233099349038172,1,0,0.8789783224312265,-0.9397732045811321,1,-0.9397732045811321,-0.9278350144359522,3,3,0.24409487220076273,True,False,False,False,False,False,False,True,True,False,False,False
0,0,1,0.4094189174388782,0,1,-0.6059721753467234,0.005458335647040971,0,0.005458335647040971,0.36102792223707375,4,2,-0.21041277256041,False,False,True,False,False,True,False,False,False,True,True,False
0,0,0,1.4722248545710872,1,0,-1.4581681305094483,-0.031082816736152506,0,-0.031082816736152506,0.33091200252404196,1,1,-0.4530468363232975,False,True,False,False,False,False,True,False,False,False,True,False
0,0,0,0.9891312467837194,1,1,0.4431485952499314,1.1777900019226746,1,1.1777900019226746,1.0523194176562405,3,3,0.08155396126122715,True,False,False,True,False,False,False,False,False,False,False,True
0,1,1,1.8586997408009813,1,1,-0.3708836359914891,1.2202447808706949,0,1.2202447808706949,1.0708907994830563,2,3,-0.1474714440686451,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0,-0.8949338235870146,1,1,1.2316111314640785,-0.5014533061758932,1,-0.5014533061758932,-0.15187026695098393,6,3,0.3123651499812891,True,False,False,True,False,False,False,True,False,True,False,False
0,1,0,0.6992750821112989,1,1,1.3831211154316565,1.5173913392234546,1,1.5173913392234546,1.1929715584047098,4,3,0.34588110288022594,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,-0.025365329569752716,1,0,-0.14190129246366334,-0.07291566347860261,0,-0.07291566347860261,0.29541947745049585,4,1,-0.07539649557267372,False,False,True,False,False,False,True,False,False,True,False,True
0,0,1,-0.5567682981358573,0,0,-0.568190088664632,-0.6515023566875239,0,-0.6515023566875239,-0.36248730175188165,4,2,-0.20646246809079624,False,False,False,False,True,True,False,True,False,True,True,False
0,1,1,-1.0881712667019616,1,0,1.5281432663326127,-0.6978204941667544,0,-0.6978204941667544,-0.4363179074076919,6,3,0.3839723844997613,True,False,False,False,True,False,False,True,True,False,False,False
0,0,0,-0.9915525451444882,1,1,1.1602449677312394,-0.6294132221659656,0,-0.6294132221659656,-0.32890735728814285,3,2,0.2960994900957748,True,False,False,False,True,True,False,True,False,True,False,False
0,1,1,-0.6533870196933308,1,0,1.0087349837636612,-0.27563393882295406,0,-0.27563393882295406,0.10560670303777894,3,1,0.24317345916103814,True,False,False,False,False,False,True,True,False,True,False,False
0,0,1,1.8586997408009813,1,1,0.9564506819914743,2.5625062457885526,0,2.5625062457885526,1.5405599105954488,4,3,0.23149389413166052,True,False,True,False,False,False,False,True,False,False,False,False
0,0,1,1.8586997408009813,1,1,-0.3727918221875542,1.2292944215229296,0,1.2292944215229296,1.0748102995213806,1,2,-0.14491642761320725,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,1.6654622976860343,0,0,-1.4093185638901786,0.11886082153724618,0,0.11886082153724618,0.44968404579693727,0,1,-0.4334840423945426,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,0.21618147432393114,1,1,-0.09038026516990222,0.14139795807129127,0,0.14139795807129127,0.46650376826196105,3,3,-0.06694687723724425,False,False,True,False,False,False,False,False,False,True,False,True
0,1,0,0.36110955666014144,1,0,0.8057039725023222,0.7824308612089703,1,0.7824308612089703,0.8629194179727876,3,3,0.1912063908876981,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,-0.9432431843657514,1,0,-1.3856570550589702,-1.0762082645250737,0,-1.0762082645250737,-1.3427291865945536,1,1,-0.43683242532862104,False,True,False,True,False,False,True,False,False,True,True,False
0,1,0,-0.07367469034848949,1,1,-1.643262191527774,-0.7849753327371406,0,-0.7849753327371406,-0.5898583878846251,2,1,-0.5025108462883109,False,True,False,True,False,False,True,False,False,True,True,False
1,0,1,0.457728278217615,1,0,-1.4375597195919438,-0.4588931149896408,0,-0.4588931149896408,-0.09864243049019379,1,3,-0.44556210731859486,False,True,False,False,False,False,False,True,False,True,True,False
0,0,0,-0.17029341190596303,1,1,1.2976343738479346,0.3998318719332742,0,0.3998318719332742,0.6433537592058322,4,2,0.32564706895313367,True,False,False,False,False,True,False,False,False,True,False,False
0,0,1,0.7958938036687724,1,1,0.18058217467135804,0.8054423528150604,0,0.8054423528150604,0.8748579043346069,5,3,0.007296006633580546,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,-0.5567682981358573,1,0,0.22943174129062757,-0.40085313661898925,0,-0.40085313661898925,-0.02987436682150638,5,3,0.025137524071698666,False,False,False,True,False,False,False,True,False,True,False,True
0,0,0,-0.26691213346343656,1,1,1.3159529613301608,0.2859286779114661,0,0.2859286779114661,0.5687957250855389,4,2,0.32924904905305374,True,False,True,False,False,True,False,True,False,True,False,False
0,0,1,-0.6533870196933308,1,1,0.5358864443787011,-0.41254862445085233,1,-0.41254862445085233,-0.043398953730493656,4,3,0.10401330489983779,True,False,False,False,True,False,False,True,False,True,False,True
1,1,1,0.022944031208984056,0,1,-1.3650486441414658,-0.6181551951227662,0,-0.6181551951227662,-0.31216934164569127,0,2,-0.4251238891989564,False,False,False,False,False,True,False,True,False,True,True,False
0,0,0,0.3128001958814047,1,0,-1.0513428335083446,-0.30914448935697175,0,-0.30914448935697175,0.07091223530575226,2,3,-0.3366899807163576,False,True,False,False,True,False,False,False,False,True,True,False
1,1,0,-0.2186027726846998,1,0,0.06494609118980599,-0.2520532211304101,0,-0.2520532211304101,0.12939719063707766,5,2,-0.08964211303357623,False,False,False,False,True,True,False,False,False,True,False,True
0,1,0,-0.07367469034848949,0,0,-0.2583006504236413,-0.17543960638324418,0,-0.17543960638324418,0.20340620515093005,1,3,-0.11530308750170885,True,False,False,False,True,False,False,True,False,True,True,False
0,0,0,-1.3297180705956455,1,0,1.159863330492026,-1.0387289432216136,1,-1.0387289432216136,-1.212780802212511,4,3,0.2843620505840771,True,False,False,False,True,False,False,True,True,False,False,False
0,0,1,-0.9432431843657514,1,1,0.4481098793597013,-0.7122303471330966,0,-0.7122303471330966,-0.46030711736469426,6,3,0.09166376817057191,False,False,False,False,True,False,False,True,False,True,False,True
0,0,0,0.07125339198772082,1,1,-0.1285439890912065,0.015393439100426148,0,0.015393439100426148,0.369079150206278,4,3,-0.07022636008802138,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,0.3128001958814047,1,1,-1.5459446955284482,-0.5849977755868264,0,-0.5849977755868264,-0.2642656404239372,1,3,-0.47687868906841335,False,True,False,True,False,False,False,True,False,True,True,False
0,0,1,-1.0881712667019616,1,1,-1.4810663648622309,-1.1385016267083947,0,-1.1385016267083947,-1.5985140495442256,2,1,-0.4304067451452198,False,True,False,False,False,False,True,True,True,False,True,False
0,0,1,0.1195627527664576,1,1,-0.47850533744956697,-0.13415490327960153,0,-0.13415490327960153,0.24136425484361626,1,3,-0.17723433523068022,False,False,False,True,False,False,False,False,False,True,True,False
1,0,0,-1.0881712667019616,1,1,-1.321541998871179,-1.1207238527305334,1,-1.1207238527305334,-1.519425827029968,1,3,-0.3975534028303029,False,True,False,False,True,False,False,True,True,False,True,False
0,1,1,-0.4118402157996469,1,0,0.7999794139141269,-0.07457063561884814,0,-0.07457063561884814,0.2939921475751979,3,3,0.18152878398243852,True,False,False,True,False,False,False,False,False,True,False,False
0,1,0,-0.07367469034848949,1,0,-0.19991015282404573,-0.15633363820365723,1,-0.15633363820365723,0.22113130618420435,4,3,-0.10316601530330133,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,0.5543469997750885,1,0,0.3962072148267275,0.7182084550659998,1,0.7182084550659998,0.8289172233064102,4,3,0.06675500436911252,False,False,False,True,False,False,False,False,False,True,False,True
1,0,1,-0.605077658914594,1,0,1.4838733465838998,-0.08085320501748754,1,-0.08085320501748754,0.288557272615172,5,3,0.37811812325572425,True,False,False,True,False,False,False,True,False,True,False,False
0,0,0,1.5688435761285608,1,1,-1.2814700887538095,0.1853812144736783,0,0.1853812144736783,0.4986248344124058,1,3,-0.399389410842862,False,True,False,False,False,False,False,False,False,False,True,False
0,1,0,-0.4601495765783837,1,1,-1.3081846954987224,-0.8241781441356973,0,-0.8241781441356973,-0.6663683090368079,2,2,-0.40905483233426504,False,True,False,True,False,True,False,False,False,True,True,False
0,1,1,0.36110955666014144,1,0,0.12295495155018837,0.37814330391699813,1,0.37814330391699813,0.6295311003207845,5,3,-0.00924144979612704,False,False,False,True,False,False,False,True,False,True,False,True
0,0,1,1.4239154937923504,1,0,-0.3216524321330063,0.9550802955975854,0,0.9550802955975854,0.9495571993115643,1,3,-0.1280281068472691,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,-0.9432431843657514,1,1,-0.4090473599127934,-0.8880474192805896,0,-0.8880474192805896,-0.8033104976721921,3,3,-0.16362274494515802,False,False,True,False,False,False,False,False,False,True,True,False
0,1,1,-1.3297180705956455,1,1,0.6858698793894267,-1.0893900649160109,1,-1.0893900649160109,-1.3922344410380008,3,3,0.11272208667258382,True,False,False,True,False,False,False,True,True,False,False,False
0,0,0,0.2644908351026679,1,1,-1.6734115334256046,-0.6649371464502183,1,-0.6649371464502183,-0.38341000880743825,1,2,-0.5081451949948111,False,True,False,False,False,True,False,True,False,True,True,False
0,0,0,0.16787211354519438,1,1,3.071675080329766,0.6356232370229796,0,0.6356232370229796,0.7836327105995305,4,3,0.22662508945827792,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,-1.1364806274806984,1,0,1.5353943738776605,-0.7525821519283844,0,-0.7525821519283844,-0.5303280151407879,5,3,0.39929939886879573,True,False,False,False,False,False,False,False,True,False,False,False
1,0,0,-1.1847899882594353,1,0,1.1110137638727566,-0.8736902724333635,0,-0.8736902724333635,-0.7710489526252754,5,3,0.2681777995827124,True,False,False,True,False,False,False,True,True,False,False,False
1,1,1,0.6026563605538253,1,1,0.1130323833306496,0.605438442605188,0,0.605438442605188,0.7666175844162646,4,3,-0.003715391604851562,False,False,False,False,False,False,False,False,False,True,False,True
0,0,1,-1.2814087098169087,1,1,-1.2658229619460746,-1.2186307396006046,0,-1.2186307396006046,-2.0456353376400056,1,3,-0.4047666393116264,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.8466244628082779,1,1,-1.4039756425411962,-1.0233440270516236,0,-1.0233440270516236,-1.163483133400341,1,3,-0.4253759857898523,False,True,True,False,False,False,False,True,False,True,True,False
0,1,0,0.2644908351026679,1,1,0.49008997567313584,0.49589404463428177,0,0.49589404463428177,0.7026213614728984,4,2,0.09691603442435606,True,False,False,False,False,True,False,False,False,True,False,True
1,0,0,-1.039861905923225,0,0,0.12753459842074505,-0.8628960592383859,0,-0.8628960592383859,-0.7473861802714736,2,1,-0.0012045643631347865,True,False,False,True,False,False,True,True,True,False,False,True
0,0,0,-1.2814087098169087,1,1,-0.15487695859690692,-1.1289196542530875,1,-1.1289196542530875,-1.5552001182398478,3,3,-0.1442455205549361,False,False,False,False,True,False,False,True,True,False,False,True
0,0,0,0.1195627527664576,1,0,-1.6104413889554525,-0.6831787342763013,0,-0.6831787342763013,-0.4124534363352171,2,2,-0.4872499428178719,False,True,True,False,False,True,False,True,False,True,True,False
0,0,1,-1.3297180705956455,1,0,0.11799366744041899,-1.1163281623962507,0,-1.1163281623962507,-1.500695577748963,2,2,0.02145576795102312,True,False,True,False,False,True,False,False,True,False,False,True
0,1,0,-0.12198405112722627,1,1,0.7518931217732833,0.2187652703218174,0,0.2187652703218174,0.5224098032925923,6,3,0.16794177798736332,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,0.9891312467837194,0,1,-2.087869575210969,-0.7103750917402099,0,-0.7103750917402099,-0.45718980799680664,0,1,-0.6292356446886154,False,True,True,False,False,False,True,False,False,False,True,False
0,0,1,-0.07367469034848949,1,1,1.4663180335800996,0.5957352460759137,0,0.5957352460759137,0.761093023061315,6,3,0.37458597616234457,True,False,True,False,False,False,False,True,False,True,False,False
1,0,0,-1.0881712667019616,1,1,0.09089742345629317,-0.9131197201441195,1,-0.9131197201441195,-0.8619581793904424,4,3,-0.01390077892213103,False,False,False,False,True,False,False,False,True,False,False,True
0,1,0,0.3128001958814047,1,1,1.5353943738776605,1.1150328258911322,1,1.1150328258911322,1.0242953686758443,7,2,0.38707728346105336,True,False,True,False,False,True,False,True,False,True,False,False
1,0,0,-1.0881712667019616,1,1,0.8889008906507658,-0.7934083117957169,0,-0.7934083117957169,-0.6058847658676135,4,3,0.2073260114717941,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,-1.3297180705956455,1,1,0.31148374772143206,-1.1093814958967483,0,-1.1093814958967483,-1.4717144430317226,4,1,0.04499108551608213,False,False,False,False,False,False,True,True,True,False,False,True
0,1,0,-1.039861905923225,1,1,0.4194870864187231,-0.824805346953179,1,-0.824805346953179,-0.6676354969910299,2,2,0.06332113368037125,True,False,False,True,False,True,False,True,True,False,False,True
0,1,0,1.2789874114561401,1,1,-1.54365487209317,-0.1580044221796377,0,-0.1580044221796377,0.21959232517737193,2,1,-0.4674181342535664,False,True,False,False,True,False,True,False,False,False,True,False
0,0,1,-0.31522149424217333,1,0,-1.5276261080462221,-0.8311037281875531,0,-0.8311037281875531,-0.6804400494835957,1,1,-0.466873302167631,False,True,False,True,False,False,True,True,False,True,True,False
0,0,0,-1.233099349038172,1,1,-1.5280077452854353,-1.2220408255074164,0,-1.2220408255074164,-2.069223723076463,2,3,-0.4731475019627843,False,True,False,False,False,False,False,False,True,False,True,False
0,0,1,-1.1847899882594353,0,0,0.3233145021370359,-0.9554585456300841,0,-0.9554585456300841,-0.9684779391054229,3,2,0.08349043655573889,True,False,False,False,True,True,False,False,True,False,False,True
0,1,0,-0.6533870196933308,1,0,-1.386038692298183,-0.9367373321200447,1,-0.9367373321200447,-0.9201347603920966,1,3,-0.4287723571106977,False,True,True,False,False,False,False,True,False,True,True,False
0,0,1,-0.798315102029541,1,1,-1.252465658573618,-0.96798151953207,0,-0.96798151953207,-1.0020102237587107,1,1,-0.38606467364701846,False,True,True,False,False,False,True,False,False,True,True,False
0,0,0,-1.3780274313743823,1,0,0.11875694191884492,-1.1671263200003497,0,-1.1671263200003497,-1.7387782172755126,5,3,-0.004279512530587945,False,False,True,False,False,False,False,True,True,False,False,True
0,1,1,-0.025365329569752716,1,1,0.31224702219985795,0.11766966324522217,1,0.11766966324522217,0.4487880650036012,4,3,0.042004122878497,False,False,False,True,False,False,False,False,False,True,False,True
0,1,0,0.7958938036687724,1,0,-0.4090473599127934,0.406256747853527,0,0.406256747853527,0.6474162298327295,2,3,-0.15499697197726425,False,False,False,False,False,False,False,True,False,False,True,False
0,1,0,-1.039861905923225,1,0,0.206151869698632,-0.8631648604458779,0,-0.8631648604458779,-0.747969461067602,4,1,-0.0016599138304406007,False,False,False,False,True,False,True,False,True,False,False,True
0,1,0,0.022944031208984056,1,1,0.41376252783052725,0.21868621114314318,0,0.21868621114314318,0.5223540638248764,2,2,0.0752090635448074,True,False,False,False,True,True,False,True,False,True,False,True
