customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,SpendTier,TotalRevenue,TotalRevenueLog,ServiceCount,ContractRiskScore,AvgMonthlySpend
8944-MKKTM,Female,0,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.66,1407.15,No,Loyal,Low,1407.15,7.250032065134544,0,1,19.543750000000003
3563-PCZER,Female,0,Yes,Yes,26,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,70.96,1868.45,Yes,Regular,Low,1868.45,7.533399548940496,2,1,71.86346153846154
9727-HPLFZ,Male,1,Yes,No,48,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,70.13,3365.14,No,Regular,Low,3365.14,8.121521966280346,3,1,70.10708333333334
4171-RTNEB,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.58,3199.03,Yes,Loyal,Low,3199.03,8.070915463743873,2,3,44.43097222222222
9579-DEQFW,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.9,1116.94,No,Regular,Low,1116.94,7.019242985011936,1,3,46.53916666666667
3393-DMZCT,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,110.59,3322.66,No,Regular,High,3322.66,8.108821864341802,5,2,110.75533333333333
9221-FXGGB,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.78,1276.99,Yes,Regular,Low,1276.99,7.1530438101807325,2,1,41.193225806451615
3422-DHVXS,Male,0,Yes,Yes,62,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),82.87,5160.11,No,Loyal,Medium,5160.11,8.54890695162049,4,2,83.22758064516128
6798-GGEAP,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.17,318.21,No,New,Low,318.21,5.765849193405734,1,3,39.77625
3444-ZNARD,Male,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),104.18,1346.84,No,Regular,High,1346.84,7.206258590065501,3,2,103.60307692307691
2442-XLQXE,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,77.82,5606.76,No,Loyal,Medium,5606.76,8.631906631792944,3,1,77.87166666666667
7660-SEPGJ,Female,0,No,Yes,28,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,71.53,1996.22,No,Regular,Low,1996.22,7.5995114925959415,2,1,71.29357142857143
1071-LKNSG,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.64,1652.46,Yes,Regular,High,1652.46,7.410625341019471,3,3,97.2035294117647
6761-CLTCQ,Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.88,3451.01,No,Regular,High,3451.01,8.146711949070502,5,3,111.32290322580646
8695-NMLYB,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,114.14,5230.52,No,Regular,High,5230.52,8.56245714580911,5,2,113.70695652173914
5901-KKEMV,Male,0,Yes,No,24,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,56.71,1361.87,No,Regular,Low,1361.87,7.217348049304784,2,1,56.74458333333333
2460-CXTJF,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.23,2527.88,No,Regular,High,2527.88,7.8355317959593815,4,3,105.32833333333333
1156-DTVZZ,Female,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.95,1525.75,No,Regular,Low,1525.75,7.330896572103244,2,3,42.38194444444444
3431-YPJHS,Male,1,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,88.88,2234.39,Yes,Regular,Medium,2234.39,7.712170988469196,3,3,89.37559999999999
6869-JGPVV,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.49,466.73,No,New,Medium,466.73,6.14789120635657,2,3,93.346
2943-ZJCKQ,Male,0,Yes,No,13,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.85,813.5,No,Regular,Low,813.5,6.7025744280421,3,3,62.57692307692308
6774-VDVPE,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.95,2660.84,No,Loyal,Low,2660.84,7.886772891964596,1,2,44.34733333333334
8328-QTJXH,Female,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.06,1720.53,Yes,Regular,Low,1720.53,7.45096870928953,1,3,41.96414634146341
1334-XDAFZ,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.79,212.12,No,New,Low,212.12,5.3618553873520245,1,1,42.424
9141-HKBNE,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.63,1609.79,No,Regular,Low,1609.79,7.384480020862672,1,1,43.50783783783784
8334-SYNKN,Male,0,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,303.65,Yes,Regular,Low,303.65,5.719163576694504,0,3,17.86176470588235
9455-ZRVQG,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,103.52,1780.64,No,Regular,High,1780.64,7.485289567419905,4,1,104.74352941176471
2424-XFGQL,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,86.16,1029.02,No,New,Medium,1029.02,6.937333498510893,4,1,85.75166666666667
8476-UHZVH,Male,1,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,108.06,3818.75,No,Regular,High,3818.75,8.247940254432823,4,3,109.10714285714286
4626-HGUVM,Male,0,No,Yes,34,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.55,2782.09,No,Regular,Medium,2782.09,7.931317100205289,4,3,81.82617647058824
8082-FNUKZ,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,85.57,1426.38,No,Regular,Medium,1426.38,7.263595874949384,4,2,83.90470588235294
2268-MJRDV,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.57,144.04,No,New,Medium,144.04,4.977009566446595,2,2,72.02
5917-FJNJN,Male,0,Yes,Yes,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,552.54,No,Regular,Low,552.54,6.31633401692687,0,3,18.418
5703-CNWHV,Male,1,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.11,515.33,No,New,Low,515.33,6.246746095949999,1,3,51.533
6435-FSTET,Male,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,105.07,1887.12,No,Regular,High,1887.12,7.543336904007671,5,3,104.83999999999999
4259-MBCCM,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),39.54,170.85,No,New,Low,170.85,5.1466220032958425,2,2,42.7125
8169-JGDVT,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.48,2478.44,No,Loyal,Low,2478.44,7.815788007209299,1,3,34.42277777777778
7148-LXZLL,Male,1,No,No,67,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.22,4448.12,No,Loyal,Low,4448.12,8.400461602795632,4,3,66.38985074626865
6307-FHDTL,Male,0,No,Yes,35,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.62,1928.86,No,Regular,Low,1928.86,7.5652027404077575,2,2,55.11028571428571
9434-HEDZF,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,79.68,3115.26,No,Regular,Medium,3115.26,8.044388843817778,5,2,79.87846153846155
4137-KBRRU,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46.24,1789.2,No,Regular,Low,1789.2,7.490082624436838,2,1,45.87692307692308
4553-TNJYU,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.42,81.92,No,New,Medium,81.92,4.417876287567579,3,3,81.92
2028-AUVUX,Male,0,No,Yes,17,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.7,1501.87,Yes,Regular,Medium,1501.87,7.3151318923328725,3,3,88.34529411764706
8161-HKJPH,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.11,6773.58,No,Loyal,High,6773.58,8.820932651206354,5,3,104.20892307692307
6191-EKWES,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,104.66,2071.95,No,Regular,High,2071.95,7.636727992511515,4,1,103.5975
8846-VAPZD,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.26,951.01,No,Regular,Low,951.01,6.8585755389378775,1,2,36.57730769230769
8063-REWXK,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),103.42,2659.35,No,Regular,High,2659.35,7.886212972067363,4,2,102.2826923076923
6196-DNDCH,Male,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.32,2983.29,No,Loyal,Low,2983.29,8.001117141588091,2,3,59.6658
7982-FCNGE,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,108.45,5729.44,No,Loyal,High,5729.44,8.65354759559139,6,2,108.10264150943395
4748-XFWCQ,Male,0,Yes,Yes,45,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,72.85,3276.09,No,Regular,Medium,3276.09,8.094711112465717,4,3,72.802
7499-RESSF,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),79.49,1499.15,No,Regular,Medium,1499.15,7.313320382090635,5,2,78.90263157894738
5493-KCCQF,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,83.14,1586.16,No,Regular,Medium,1586.16,7.369701534600139,4,3,83.4821052631579
3875-ASSCM,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,106.09,932.57,Yes,New,High,932.57,6.8390159467799565,4,3,103.61888888888889
9940-RJRKC,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.27,626.6,Yes,Regular,Low,626.6,6.441903020858877,1,3,41.77333333333333
2047-QDMAS,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,93.71,3092.11,No,Regular,Medium,3092.11,8.036932336229853,1,1,93.70030303030303
1121-WRDSL,Male,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,82.22,5948.74,No,Loyal,Medium,5948.74,8.691102800105922,4,1,82.62138888888889
4429-UPNHE,Female,0,Yes,No,24,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.19,1607.34,No,Regular,Low,1607.34,7.382957870174106,4,3,66.9725
5075-EYBYY,Male,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.75,1498.65,No,Regular,Low,1498.65,7.312987026530511,2,1,45.413636363636364
9601-RJYQU,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.0,668.19,No,Regular,Low,668.19,6.506068025785238,1,2,37.12166666666667
9313-QAFQF,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.99,2721.82,No,Regular,Medium,2721.82,7.9094233869265755,2,3,93.85586206896552
9386-YNRED,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,97.13,2051.99,Yes,Regular,High,2051.99,7.627052546086467,4,3,97.71380952380952
8687-NBUXK,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,77.35,3126.42,No,Regular,Medium,3126.42,8.047963662477533,3,3,78.1605
8537-BVXWQ,Male,1,No,No,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,70.87,2655.0,Yes,Regular,Low,2655.0,7.884576510596324,3,3,69.86842105263158
4630-MXWXL,Female,1,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),113.83,2033.53,No,Regular,High,2033.53,7.618020112970777,6,1,112.9738888888889
7606-MSDGJ,Female,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),105.91,6758.27,No,Loyal,High,6758.27,8.818670175040188,4,2,105.59796875
1398-NGCZY,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),83.89,841.8,No,New,Medium,841.8,6.736729681930034,5,3,84.17999999999999
6315-BRGHH,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),106.39,1491.48,Yes,Regular,High,1491.48,7.308194444841964,5,2,106.53428571428572
2790-FXYCN,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),111.08,4189.85,No,Regular,High,4189.85,8.340658856303886,5,1,110.2592105263158
4659-TCKGC,Female,0,No,No,10,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,88.36,872.26,No,New,Medium,872.26,6.772233335095751,4,1,87.226
7089-GPPBS,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),111.29,8029.49,No,Loyal,High,8029.49,8.991000826249701,4,3,111.52069444444444
5681-ZNUGR,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,89.33,2152.9,No,Regular,Medium,2152.9,7.67503543138331,2,3,89.70416666666667
9110-PCAEY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,86.48,6239.93,No,Loyal,Medium,6239.93,8.738884488719883,6,1,86.66569444444445
9048-VAJPZ,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),106.64,7661.13,No,Loyal,High,7661.13,8.944045291966045,6,3,106.40458333333333
2152-WXRUR,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.19,927.37,No,Regular,Low,927.37,6.833430360220278,2,3,42.15318181818182
4775-JSWYN,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.76,5015.1,No,Loyal,Low,5015.1,8.52040801831818,3,3,69.65416666666667
5323-JQNVH,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.05,1322.25,No,Regular,Low,1322.25,7.187846110738097,1,1,35.736486486486484
9108-FYBPT,Male,1,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.78,1551.32,No,Regular,Low,1551.32,7.347505865056852,2,3,35.25727272727273
3594-MTZQL,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,92.27,2094.99,No,Regular,Medium,2094.99,7.647781274437185,4,3,91.08652173913042
5146-STLMC,Male,0,No,No,15,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.84,1221.53,No,Regular,Medium,1221.53,7.10867776092523,5,3,81.43533333333333
7486-XGXMB,Male,1,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),90.72,1441.94,No,Regular,Medium,1441.94,7.274437977867817,6,2,90.12125
9560-KHTFS,Female,0,No,Yes,5,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.53,296.01,Yes,New,Low,296.01,5.693765808269546,2,3,59.202
8014-HDMZM,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.05,2673.2,Yes,Loyal,Low,2673.2,7.891405549180565,1,3,45.30847457627118
3749-AAMRE,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),99.06,5842.0,No,Loyal,High,5842.0,8.672999642554437,2,3,99.01694915254237
6482-XJJZE,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,99.55,7137.58,No,Loyal,High,7137.58,8.87326915600265,2,1,99.13305555555556
4324-PPQCQ,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,102.11,7358.92,Yes,Loyal,High,7358.92,8.903804342098631,4,3,102.20722222222223
6128-ZKLCS,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.61,715.28,No,New,High,715.28,6.574071151968559,3,3,102.18285714285715
2341-GDTTV,Male,0,Yes,No,31,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,80.94,2482.62,No,Regular,Medium,2482.62,7.817472452284856,4,2,80.08451612903225
4672-YXALK,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.35,4313.55,No,Regular,High,4313.55,8.369748310709582,4,3,105.20853658536586
3471-GBWFR,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,107.26,1599.32,No,Regular,High,1599.32,7.3779588882305385,6,1,106.62133333333333
1496-EJXZD,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.48,2786.89,No,Regular,Medium,2786.89,7.93304031629574,3,3,81.96735294117647
1789-SYMWY,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),110.91,3001.35,Yes,Regular,High,3001.35,8.007150594338151,3,1,111.16111111111111
6238-NURKN,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),82.34,3047.35,No,Regular,Medium,3047.35,8.022355739610472,4,3,82.3608108108108
5176-GPZCT,Male,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.98,3588.65,No,Regular,High,3588.65,8.185809983693359,6,2,99.68472222222222
1263-ENGWE,Female,1,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.09,1531.03,No,Regular,Medium,1531.03,7.334348932354238,2,3,72.90619047619047
2633-NXRRF,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.54,2272.73,No,Loyal,Low,2272.73,7.729176933751865,1,3,38.52084745762712
5160-NVYBC,Female,1,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.36,1186.05,No,Regular,Medium,1186.05,7.079226516721677,6,3,79.07
4102-GJJPK,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,74.63,1547.94,No,Regular,Medium,1547.94,7.345326104999135,2,1,73.71142857142857
6008-HCMNT,Female,1,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),109.81,3175.6,Yes,Regular,High,3175.6,8.063566721401054,5,3,109.50344827586207
6951-ASSAA,Female,1,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,101.71,6542.05,No,Loyal,High,6542.05,8.786158696595088,3,3,102.21953125
3253-HCDKD,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),69.69,5014.57,No,Loyal,Low,5014.57,8.52030235296027,3,1,69.64680555555555
6950-QHTCG,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.22,2023.89,No,Regular,Low,2023.89,7.613270657077547,1,1,50.59725
8230-DVRZK,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,106.18,3728.32,Yes,Regular,High,3728.32,8.223981190388143,6,2,106.52342857142858
8267-GAQVX,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,95.51,4881.08,No,Loyal,High,4881.08,8.493326637545396,2,1,95.70745098039215
3944-ZNACX,Female,1,Yes,No,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,102.79,4539.16,No,Regular,High,4539.16,8.420717532705147,3,2,103.16272727272727
9226-PSDTH,Male,0,Yes,No,2,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.97,165.4,No,New,Medium,165.4,5.114394528387108,2,3,82.7
9872-YKFJT,Male,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,54.96,727.59,No,Regular,Low,727.59,6.591111159528313,2,1,55.96846153846154
5077-PKAFJ,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,113.32,4071.54,Yes,Regular,High,4071.54,8.312022162404638,5,3,113.09833333333333
4301-QCLFC,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,719.4,No,New,High,719.4,6.579806613301801,7,3,119.89999999999999
6050-LGBQH,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),65.32,290.12,No,New,Low,290.12,5.673735553303905,2,2,72.53
7588-KELFD,Male,0,Yes,No,17,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,60.97,1035.6,No,Regular,Low,1035.6,6.943701405755606,3,1,60.917647058823526
6869-XZTAY,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.41,1534.5,No,Regular,High,1534.5,7.336611339880877,4,3,95.90625
6408-WXZVW,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.13,2377.59,No,Regular,Medium,2377.59,7.774263154130604,3,1,88.05888888888889
4289-ULSKM,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.63,3277.43,Yes,Regular,High,3277.43,8.095119928248037,5,1,105.72354838709677
3615-XJSSE,Female,1,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,90.96,3277.25,Yes,Regular,Medium,3277.25,8.095065022411534,3,3,91.03472222222223
1980-WYSAD,Female,1,No,No,40,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.58,3348.99,No,Regular,Medium,3348.99,8.11671263974003,4,3,83.72475
3753-KSHRP,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.11,2070.66,No,Regular,High,2070.66,7.636105497250607,4,3,103.53299999999999
1236-YPWKZ,Female,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,81.25,3016.86,No,Regular,Medium,3016.86,8.012303249915176,4,2,81.53675675675676
5809-KUDKT,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),97.24,6125.94,No,Loyal,High,6125.94,8.720450719956961,4,1,97.23714285714286
8375-XMDXM,Male,0,No,No,7,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.94,642.56,Yes,New,Medium,642.56,6.467015262782834,4,3,91.7942857142857
7107-HQVDB,Female,1,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.39,1850.47,No,Regular,Low,1850.47,7.523735197143811,1,3,39.371702127659574
7588-QWCHF,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),102.74,4229.78,No,Regular,High,4229.78,8.350141652204377,4,2,103.16536585365853
2041-XZSFQ,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,98.23,7085.53,No,Loyal,High,7085.53,8.865951077999537,3,3,98.41013888888888
2726-YKLFF,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.63,2552.45,No,Loyal,Low,2552.45,7.845200664928689,2,1,35.450694444444444
